state,good,prop_selling
North Dakota,Plants,0.5
North Dakota,Poultry,0.125
North Dakota,Prepared,0.375
North Dakota,Seafood,0.0
North Dakota,Soap,0.4375
North Dakota,Tofu,0.0
North Dakota,Trees,0.0
North Dakota,Vegetables,0.9375
North Dakota,WildHarvested,0.0
North Dakota,Wine,0.0625
Ohio,Bakedgoods,0.9510869565217391
Ohio,Beans,0.14673913043478262
Ohio,Cheese,0.4782608695652174
Ohio,Coffee,0.41847826086956524
Ohio,Crafts,0.6086956521739131
Ohio,Eggs,0.6739130434782609
Ohio,Flowers,0.7336956521739131
Ohio,Fruits,0.8967391304347826
Ohio,Grains,0.1793478260869565
Ohio,Herbs,0.8206521739130435
Ohio,Honey,0.8586956521739131
Ohio,Jams,0.8641304347826086
Ohio,Juices,0.25
Ohio,Maple,0.6793478260869565
Ohio,Meat,0.5543478260869565
Ohio,Mushrooms,0.20108695652173914
Ohio,Nursery,0.03260869565217391
Ohio,Nuts,0.15217391304347827
Ohio,PetFood,0.2608695652173913
Ohio,Plants,0.7336956521739131
Ohio,Poultry,0.5054347826086957
Ohio,Prepared,0.5380434782608695
Ohio,Seafood,0.06521739130434782
Ohio,Soap,0.7717391304347826
Ohio,Tofu,0.02717391304347826
Ohio,Trees,0.25
Ohio,Vegetables,0.9836956521739131
Ohio,WildHarvested,0.10869565217391304
Ohio,Wine,0.08152173913043478
Oklahoma,Bakedgoods,0.5588235294117647
Oklahoma,Beans,0.029411764705882353
Oklahoma,Cheese,0.29411764705882354
Oklahoma,Coffee,0.08823529411764706
Oklahoma,Crafts,0.6470588235294118
Oklahoma,Eggs,0.6764705882352942
Oklahoma,Flowers,0.5294117647058824
Oklahoma,Fruits,0.6764705882352942
Oklahoma,Grains,0.058823529411764705
Oklahoma,Herbs,0.7647058823529411
Oklahoma,Honey,0.6764705882352942
Oklahoma,Jams,0.5882352941176471
Oklahoma,Juices,0.058823529411764705
Oklahoma,Maple,0.058823529411764705
Oklahoma,Meat,0.5
Oklahoma,Mushrooms,0.11764705882352941
Oklahoma,Nursery,0.058823529411764705
Oklahoma,Nuts,0.4117647058823529
Oklahoma,PetFood,0.14705882352941177
Oklahoma,Plants,0.7352941176470589
Oklahoma,Poultry,0.29411764705882354
Oklahoma,Prepared,0.4411764705882353
Oklahoma,Seafood,0.029411764705882353
Oklahoma,Soap,0.7058823529411765
Oklahoma,Tofu,0.029411764705882353
Oklahoma,Trees,0.20588235294117646
Oklahoma,Vegetables,0.9705882352941176
Oklahoma,WildHarvested,0.029411764705882353
Oklahoma,Wine,0.11764705882352941
Oregon,Bakedgoods,0.7868852459016393
Oregon,Beans,0.1721311475409836
Oregon,Cheese,0.4672131147540984
Oregon,Coffee,0.4344262295081967
Oregon,Crafts,0.6475409836065574
Oregon,Eggs,0.7377049180327869
Oregon,Flowers,0.7540983606557377
Oregon,Fruits,0.7868852459016393
Oregon,Grains,0.22131147540983606
Oregon,Herbs,0.7540983606557377
Oregon,Honey,0.7704918032786885
Oregon,Jams,0.8114754098360656
Oregon,Juices,0.30327868852459017
Oregon,Maple,0.040983606557377046
Oregon,Meat,0.6229508196721312
Oregon,Mushrooms,0.36065573770491804
Oregon,Nursery,0.02459016393442623
Oregon,Nuts,0.47540983606557374
Oregon,PetFood,0.1885245901639344
Oregon,Plants,0.6885245901639344
Oregon,Poultry,0.5
Oregon,Prepared,0.7622950819672131
Oregon,Seafood,0.4098360655737705
Oregon,Soap,0.6885245901639344
Oregon,Tofu,0.06557377049180328
Oregon,Trees,0.4918032786885246
Oregon,Vegetables,0.8688524590163934
Oregon,WildHarvested,0.36885245901639346
Oregon,Wine,0.4180327868852459
Pennsylvania,Bakedgoods,0.8125
Pennsylvania,Beans,0.09027777777777778
Pennsylvania,Cheese,0.5625
Pennsylvania,Coffee,0.4375
Pennsylvania,Crafts,0.4097222222222222
Pennsylvania,Eggs,0.6527777777777778
Pennsylvania,Flowers,0.6041666666666666
Pennsylvania,Fruits,0.8680555555555556
Pennsylvania,Grains,0.1527777777777778
Pennsylvania,Herbs,0.6180555555555556
Pennsylvania,Honey,0.6597222222222222
Pennsylvania,Jams,0.6597222222222222
Pennsylvania,Juices,0.2777777777777778
Pennsylvania,Maple,0.4375
Pennsylvania,Meat,0.5347222222222222
Pennsylvania,Mushrooms,0.3125
Pennsylvania,Nursery,0.034722222222222224
Pennsylvania,Nuts,0.14583333333333334
Pennsylvania,PetFood,0.22916666666666666
Pennsylvania,Plants,0.4930555555555556
Pennsylvania,Poultry,0.4722222222222222
Pennsylvania,Prepared,0.5763888888888888
Pennsylvania,Seafood,0.1388888888888889
Pennsylvania,Soap,0.5763888888888888
Pennsylvania,Tofu,0.034722222222222224
Pennsylvania,Trees,0.14583333333333334
Pennsylvania,Vegetables,0.9583333333333334
Pennsylvania,WildHarvested,0.125
Pennsylvania,Wine,0.3194444444444444
Rhode Island,Bakedgoods,0.6764705882352942
Rhode Island,Beans,0.11764705882352941
Rhode Island,Cheese,0.5
Rhode Island,Coffee,0.4411764705882353
Rhode Island,Crafts,0.3235294117647059
Rhode Island,Eggs,0.6764705882352942
Rhode Island,Flowers,0.5294117647058824
Rhode Island,Fruits,0.9705882352941176
Rhode Island,Grains,0.11764705882352941
Rhode Island,Herbs,0.6470588235294118
Rhode Island,Honey,0.7058823529411765
Rhode Island,Jams,0.5294117647058824
Rhode Island,Juices,0.4117647058823529
Rhode Island,Maple,0.29411764705882354
Rhode Island,Meat,0.47058823529411764
Rhode Island,Mushrooms,0.3235294117647059
Rhode Island,Nursery,0.0
Rhode Island,Nuts,0.058823529411764705
Rhode Island,PetFood,0.2647058823529412
Rhode Island,Plants,0.47058823529411764
Rhode Island,Poultry,0.4117647058823529
Rhode Island,Prepared,0.6176470588235294
Rhode Island,Seafood,0.38235294117647056
Rhode Island,Soap,0.5882352941176471
Rhode Island,Tofu,0.029411764705882353
Rhode Island,Trees,0.08823529411764706
Rhode Island,Vegetables,0.9705882352941176
Rhode Island,WildHarvested,0.08823529411764706
Rhode Island,Wine,0.0
South Carolina,Bakedgoods,0.8656716417910447
South Carolina,Beans,0.16417910447761194
South Carolina,Cheese,0.6716417910447762
South Carolina,Coffee,0.43283582089552236
South Carolina,Crafts,0.7164179104477612
South Carolina,Eggs,0.8208955223880597
South Carolina,Flowers,0.5671641791044776
South Carolina,Fruits,0.8208955223880597
South Carolina,Grains,0.19402985074626866
South Carolina,Herbs,0.7164179104477612
South Carolina,Honey,0.8805970149253731
South Carolina,Jams,0.7761194029850746
South Carolina,Juices,0.34328358208955223
South Carolina,Maple,0.19402985074626866
South Carolina,Meat,0.6567164179104478
South Carolina,Mushrooms,0.13432835820895522
South Carolina,Nursery,0.07462686567164178
South Carolina,Nuts,0.4626865671641791
South Carolina,PetFood,0.19402985074626866
South Carolina,Plants,0.582089552238806
South Carolina,Poultry,0.44776119402985076
South Carolina,Prepared,0.6417910447761194
South Carolina,Seafood,0.5373134328358209
South Carolina,Soap,0.7611940298507462
South Carolina,Tofu,0.04477611940298507
South Carolina,Trees,0.47761194029850745
South Carolina,Vegetables,0.9552238805970149
South Carolina,WildHarvested,0.1044776119402985
South Carolina,Wine,0.1044776119402985
South Dakota,Bakedgoods,0.9130434782608695
South Dakota,Beans,0.2608695652173913
South Dakota,Cheese,0.34782608695652173
South Dakota,Coffee,0.391304347826087
South Dakota,Crafts,0.7391304347826086
South Dakota,Eggs,0.8260869565217391
South Dakota,Flowers,0.6956521739130435
South Dakota,Fruits,0.7391304347826086
South Dakota,Grains,0.21739130434782608
South Dakota,Herbs,0.9130434782608695
South Dakota,Honey,0.9565217391304348
South Dakota,Jams,0.8260869565217391
South Dakota,Juices,0.0
South Dakota,Maple,0.08695652173913043
South Dakota,Meat,0.5652173913043478
South Dakota,Mushrooms,0.0
South Dakota,Nursery,0.043478260869565216
South Dakota,Nuts,0.0
South Dakota,PetFood,0.17391304347826086
South Dakota,Plants,0.5217391304347826
South Dakota,Poultry,0.4782608695652174
South Dakota,Prepared,0.6086956521739131
South Dakota,Seafood,0.08695652173913043
South Dakota,Soap,0.782608695652174
South Dakota,Tofu,0.043478260869565216
South Dakota,Trees,0.13043478260869565
South Dakota,Vegetables,1.0
South Dakota,WildHarvested,0.043478260869565216
South Dakota,Wine,0.043478260869565216
Tennessee,Bakedgoods,0.926829268292683
Tennessee,Beans,0.13414634146341464
Tennessee,Cheese,0.4878048780487805
Tennessee,Coffee,0.4146341463414634
Tennessee,Crafts,0.6829268292682927
Tennessee,Eggs,0.8658536585365854
Tennessee,Flowers,0.7439024390243902
Tennessee,Fruits,0.8658536585365854
Tennessee,Grains,0.2804878048780488
Tennessee,Herbs,0.8414634146341463
Tennessee,Honey,0.926829268292683
Tennessee,Jams,0.9024390243902439
Tennessee,Juices,0.2926829268292683
Tennessee,Maple,0.15853658536585366
Tennessee,Meat,0.7439024390243902
Tennessee,Mushrooms,0.3780487804878049
Tennessee,Nursery,0.012195121951219513
Tennessee,Nuts,0.3170731707317073
Tennessee,PetFood,0.32926829268292684
Tennessee,Plants,0.7073170731707317
Tennessee,Poultry,0.573170731707317
Tennessee,Prepared,0.6097560975609756
Tennessee,Seafood,0.1951219512195122
Tennessee,Soap,0.7926829268292683
Tennessee,Tofu,0.036585365853658534
Tennessee,Trees,0.3170731707317073
Tennessee,Vegetables,0.975609756097561
Tennessee,WildHarvested,0.21951219512195122
Tennessee,Wine,0.036585365853658534
Texas,Bakedgoods,0.9212598425196851
Texas,Beans,0.15748031496062992
Texas,Cheese,0.4881889763779528
Texas,Coffee,0.5590551181102362
Texas,Crafts,0.6535433070866141
Texas,Eggs,0.905511811023622
Texas,Flowers,0.5511811023622047
Texas,Fruits,0.8503937007874016
Texas,Grains,0.23622047244094488
Texas,Herbs,0.8188976377952756
Texas,Honey,0.889763779527559
Texas,Jams,0.9212598425196851
Texas,Juices,0.36220472440944884
Texas,Maple,0.2047244094488189
Texas,Meat,0.7874015748031497
Texas,Mushrooms,0.2204724409448819
Texas,Nursery,0.031496062992125984
Texas,Nuts,0.5748031496062992
Texas,PetFood,0.3700787401574803
Texas,Plants,0.6456692913385826
Texas,Poultry,0.5826771653543307
Texas,Prepared,0.6929133858267716
Texas,Seafood,0.25984251968503935
Texas,Soap,0.8818897637795275
Texas,Tofu,0.05511811023622047
Texas,Trees,0.3779527559055118
Texas,Vegetables,0.9763779527559056
Texas,WildHarvested,0.2283464566929134
Texas,Wine,0.2677165354330709
Utah,Bakedgoods,0.967741935483871
Utah,Beans,0.1935483870967742
Utah,Cheese,0.5483870967741935
Utah,Coffee,0.4838709677419355
Utah,Crafts,0.7741935483870968
Utah,Eggs,0.8064516129032258
Utah,Flowers,0.5483870967741935
Utah,Fruits,0.8709677419354839
Utah,Grains,0.12903225806451613
Utah,Herbs,0.8709677419354839
Utah,Honey,0.9032258064516129
Utah,Jams,0.8064516129032258
Utah,Juices,0.3548387096774194
Utah,Maple,0.06451612903225806
Utah,Meat,0.5161290322580645
Utah,Mushrooms,0.1935483870967742
Utah,Nursery,0.06451612903225806
Utah,Nuts,0.3225806451612903
Utah,PetFood,0.1935483870967742
Utah,Plants,0.5483870967741935
Utah,Poultry,0.25806451612903225
Utah,Prepared,0.7419354838709677
Utah,Seafood,0.1935483870967742
Utah,Soap,0.8387096774193549
Utah,Tofu,0.0
Utah,Trees,0.1935483870967742
Utah,Vegetables,1.0
Utah,WildHarvested,0.1935483870967742
Utah,Wine,0.06451612903225806
Vermont,Bakedgoods,0.9705882352941176
Vermont,Beans,0.23529411764705882
Vermont,Cheese,0.6617647058823529
Vermont,Coffee,0.4411764705882353
Vermont,Crafts,0.9264705882352942
Vermont,Eggs,0.8529411764705882
Vermont,Flowers,0.7352941176470589
Vermont,Fruits,0.7794117647058824
Vermont,Grains,0.11764705882352941
Vermont,Herbs,0.8676470588235294
Vermont,Honey,0.7941176470588235
Vermont,Jams,0.9411764705882353
Vermont,Juices,0.47058823529411764
Vermont,Maple,0.8970588235294118
Vermont,Meat,0.7941176470588235
Vermont,Mushrooms,0.27941176470588236
Vermont,Nursery,0.058823529411764705
Vermont,Nuts,0.08823529411764706
Vermont,PetFood,0.1323529411764706
Vermont,Plants,0.7352941176470589
Vermont,Poultry,0.7205882352941176
Vermont,Prepared,0.9117647058823529
Vermont,Seafood,0.10294117647058823
Vermont,Soap,0.7941176470588235
Vermont,Tofu,0.08823529411764706
Vermont,Trees,0.16176470588235295
Vermont,Vegetables,0.9558823529411765
Vermont,WildHarvested,0.36764705882352944
Vermont,Wine,0.35294117647058826
Virginia,Bakedgoods,0.9668508287292817
Virginia,Beans,0.14917127071823205
Virginia,Cheese,0.5580110497237569
Virginia,Coffee,0.4088397790055249
Virginia,Crafts,0.6629834254143646
Virginia,Eggs,0.9281767955801105
Virginia,Flowers,0.7734806629834254
Virginia,Fruits,0.8895027624309392
Virginia,Grains,0.11049723756906077
Virginia,Herbs,0.8287292817679558
Virginia,Honey,0.8121546961325967
Virginia,Jams,0.9060773480662984
Virginia,Juices,0.30386740331491713
Virginia,Maple,0.1878453038674033
Virginia,Meat,0.7900552486187845
Virginia,Mushrooms,0.32044198895027626
Virginia,Nursery,0.03867403314917127
Virginia,Nuts,0.3259668508287293
Virginia,PetFood,0.2983425414364641
Virginia,Plants,0.7624309392265194
Virginia,Poultry,0.6961325966850829
Virginia,Prepared,0.7403314917127072
Virginia,Seafood,0.3370165745856354
Virginia,Soap,0.7403314917127072
Virginia,Tofu,0.03867403314917127
Virginia,Trees,0.4088397790055249
Virginia,Vegetables,0.9779005524861878
Virginia,WildHarvested,0.17679558011049723
Virginia,Wine,0.2541436464088398
Washington,Bakedgoods,0.9312977099236641
Washington,Beans,0.2748091603053435
Washington,Cheese,0.7099236641221374
Washington,Coffee,0.4122137404580153
Washington,Crafts,0.7709923664122137
Washington,Eggs,0.7709923664122137
Washington,Flowers,0.916030534351145
Washington,Fruits,0.8931297709923665
Washington,Grains,0.09923664122137404
Washington,Herbs,0.8625954198473282
Washington,Honey,0.9083969465648855
Washington,Jams,0.8473282442748091
Washington,Juices,0.3053435114503817
Washington,Maple,0.030534351145038167
Washington,Meat,0.6030534351145038
Washington,Mushrooms,0.22137404580152673
Washington,Nursery,0.05343511450381679
Washington,Nuts,0.48091603053435117
Washington,PetFood,0.19083969465648856
Washington,Plants,0.7557251908396947
Washington,Poultry,0.48854961832061067
Washington,Prepared,0.8396946564885496
Washington,Seafood,0.45038167938931295
Washington,Soap,0.7862595419847328
Washington,Tofu,0.015267175572519083
Washington,Trees,0.48091603053435117
Washington,Vegetables,0.9770992366412213
Washington,WildHarvested,0.22900763358778625
Washington,Wine,0.45038167938931295
West Virginia,Bakedgoods,0.9642857142857143
West Virginia,Beans,0.125
West Virginia,Cheese,0.2857142857142857
West Virginia,Coffee,0.25
West Virginia,Crafts,0.7321428571428571
West Virginia,Eggs,0.875
West Virginia,Flowers,0.5714285714285714
West Virginia,Fruits,0.7857142857142857
West Virginia,Grains,0.21428571428571427
West Virginia,Herbs,0.7857142857142857
West Virginia,Honey,0.875
West Virginia,Jams,0.8571428571428571
West Virginia,Juices,0.19642857142857142
West Virginia,Maple,0.48214285714285715
West Virginia,Meat,0.5714285714285714
West Virginia,Mushrooms,0.125
West Virginia,Nursery,0.03571428571428571
West Virginia,Nuts,0.10714285714285714
West Virginia,PetFood,0.125
West Virginia,Plants,0.7321428571428571
West Virginia,Poultry,0.5357142857142857
West Virginia,Prepared,0.39285714285714285
West Virginia,Seafood,0.10714285714285714
West Virginia,Soap,0.6428571428571429
West Virginia,Tofu,0.0
West Virginia,Trees,0.26785714285714285
West Virginia,Vegetables,0.9642857142857143
West Virginia,WildHarvested,0.10714285714285714
West Virginia,Wine,0.03571428571428571
Wisconsin,Bakedgoods,0.8775510204081632
Wisconsin,Beans,0.16326530612244897
Wisconsin,Cheese,0.49489795918367346
Wisconsin,Coffee,0.34183673469387754
Wisconsin,Crafts,0.6887755102040817
Wisconsin,Eggs,0.6479591836734694
Wisconsin,Flowers,0.8571428571428571
Wisconsin,Fruits,0.7857142857142857
Wisconsin,Grains,0.1377551020408163
Wisconsin,Herbs,0.8724489795918368
Wisconsin,Honey,0.8928571428571429
Wisconsin,Jams,0.9081632653061225
Wisconsin,Juices,0.21428571428571427
Wisconsin,Maple,0.7346938775510204
Wisconsin,Meat,0.6173469387755102
Wisconsin,Mushrooms,0.3469387755102041
Wisconsin,Nursery,0.09693877551020408
Wisconsin,Nuts,0.1836734693877551
Wisconsin,PetFood,0.16326530612244897
Wisconsin,Plants,0.7346938775510204
Wisconsin,Poultry,0.5153061224489796
Wisconsin,Prepared,0.5510204081632653
Wisconsin,Seafood,0.2653061224489796
Wisconsin,Soap,0.7602040816326531
Wisconsin,Tofu,0.02040816326530612
Wisconsin,Trees,0.2857142857142857
Wisconsin,Vegetables,0.9693877551020408
Wisconsin,WildHarvested,0.18877551020408162
Wisconsin,Wine,0.04081632653061224
Wyoming,Bakedgoods,0.967741935483871
Wyoming,Beans,0.06451612903225806
Wyoming,Cheese,0.5161290322580645
Wyoming,Coffee,0.3870967741935484
Wyoming,Crafts,0.7741935483870968
Wyoming,Eggs,0.8064516129032258
Wyoming,Flowers,0.3225806451612903
Wyoming,Fruits,0.6129032258064516
Wyoming,Grains,0.16129032258064516
Wyoming,Herbs,0.7096774193548387
Wyoming,Honey,0.6774193548387096
Wyoming,Jams,0.9032258064516129
Wyoming,Juices,0.12903225806451613
Wyoming,Maple,0.12903225806451613
Wyoming,Meat,0.5161290322580645
Wyoming,Mushrooms,0.16129032258064516
Wyoming,Nursery,0.06451612903225806
Wyoming,Nuts,0.16129032258064516
Wyoming,PetFood,0.0967741935483871
Wyoming,Plants,0.2903225806451613
Wyoming,Poultry,0.3548387096774194
Wyoming,Prepared,0.5161290322580645
Wyoming,Seafood,0.16129032258064516
Wyoming,Soap,0.7741935483870968
Wyoming,Tofu,0.0
Wyoming,Trees,0.12903225806451613
Wyoming,Vegetables,0.9354838709677419
Wyoming,WildHarvested,0.0967741935483871
Wyoming,Wine,0.06451612903225806
